id,name
2227,Nicole Kidman
12982,Peter Capaldi
17064,Ben Whishaw
7399,Ben Stiller
4937,Vince Vaughn
21007,Jonah Hill
2176,Tommy Lee Jones
1121,Benicio del Toro
935,Connie Nielsen
4173,Anthony Hopkins
9777,Cuba Gooding Jr.
55636,Donald Sutherland
1892,Matt Damon
17141,Greg Kinnear
8170,Eva Mendes
23659,Will Ferrell
16307,Maura Tierney
57755,Woody Harrelson
3291,Hugh Grant
2039,Brendan Gleeson
12799,Jeremy Piven
11701,Angelina Jolie
52886,Jeffrey Donovan
6949,John Malkovich
6384,Keanu Reeves
192,Morgan Freeman
3293,Rachel Weisz
380,Robert De Niro
10814,Wesley Snipes
6913,Ellen Barkin
17276,Gerard Butler
4730,Emmy Rossum
17178,Patrick Wilson
112,Cate Blanchett
2296,Clive Owen
118,Geoffrey Rush
6885,Charlize Theron
20982,Marton Csokas
9012,Jonny Lee Miller
32747,Stephen Lang
8447,Jeff Daniels
3087,Robert Duvall
11477,Ray Liotta
34485,Lauren Holly
2039,Brendan Gleeson
776,Eddie Murphy
19159,Thomas Haden Church
118372,Yara Shahidi
17835,Ricky Gervais
15232,Ty Burrell
56323,Tina Fey
55493,Brady Corbet
60459,Soren Fulton
49346,Debora Weston
38225,Cher
53397,Christina Aguilera
58115,Eric Dane
2405,Audrey Tautou
16790,Gaspard Ulliel
2413,Dominique Pinon
2091,James Mason
12445,Sue Lyon
7632,Shelley Winters
16483,Sylvester Stallone
24047,Courtney B. Vance
13022,Tom Berenger
10814,Wesley Snipes
10823,Kris Kristofferson
2372,Ron Perlman
2888,Will Smith
5916,Rosario Dawson
70304,Sarah Jane Morris
16483,Sylvester Stallone
61697,Sung Kang
164945,Sarah Shahi
1158,Al Pacino
3092,Diane Keaton
1271,Andy García
114,Orlando Bloom
205,Kirsten Dunst
4038,Susan Sarandon
11661,Kate Hudson
887,Owen Wilson
2876,Matt Dillon
193,Gene Hackman
20006,Christopher Reeve
13726,Ned Beatty
880,Ben Affleck
16866,Jennifer Lopez
21180,Justin Bartha
2228,Sean Penn
9642,Jude Law
204,Kate Winslet
2231,Samuel L. Jackson
2954,Jeffrey Wright
3894,Christian Bale
5344,Meg Ryan
3036,John Cusack
1062,Christopher Lloyd
2227,Nicole Kidman
3061,Ewan McGregor
5723,John Leguizamo
8891,John Travolta
4937,Vince Vaughn
10399,Teri Polo
85,Johnny Depp
33192,Joel Edgerton
71580,Benedict Cumberbatch
11864,Ryan Phillippe
33527,Adam Beach
17772,Jesse Bradford
134,Jamie Foxx
17276,Gerard Butler
17782,Colm Meaney
6856,Kurt Russell
20494,Zoë Bell
5916,Rosario Dawson
13309,Oprah Winfrey
2047,Danny Glover
9030,Thandie Newton
8783,Eric Bana
69597,Drew Barrymore
3087,Robert Duvall
6193,Leonardo DiCaprio
31,Tom Hanks
4690,Christopher Walken
83002,Jessica Chastain
76512,Jason Clarke
2983,Mark Strong
4937,Vince Vaughn
4491,Jennifer Aniston
16484,Joey Lauren Adams
5064,Meryl Streep
517,Pierce Brosnan
71070,Amanda Seyfried
56731,Jessica Alba
10860,Jessica Biel
51329,Bradley Cooper
9656,Johnny Knoxville
57599,Seann William Scott
52052,Jessica Simpson
2228,Sean Penn
3490,Adrien Brody
8767,Jim Caviezel
59315,Olivia Wilde
10859,Ryan Reynolds
23532,Jason Bateman
206,Jim Carrey
7621,Courtney Love
25336,Bob Zmuda
380,Robert De Niro
4430,Sharon Stone
4517,Joe Pesci
8891,John Travolta
1244,Jonathan Rhys Meyers
120832,Kasia Smutniak
57599,Seann William Scott
5915,Jaime King
10841,Karel Roden
206,Jim Carrey
9137,Renée Zellweger
18471,Anthony Anderson
14405,Courteney Cox
32895,Kevin James
16431,Sam Elliott
518,Danny DeVito
4756,Matthew Broderick
38025,Kristin Davis
37917,Kristen Stewart
11288,Robert Pattinson
84214,Taylor Lautner
12073,Mike Myers
776,Eddie Murphy
6941,Cameron Diaz
1892,Matt Damon
5081,Emily Blunt
21134,John Slattery
1269,Kevin Costner
192,Morgan Freeman
2224,Christian Slater
500,Tom Cruise
9777,Cuba Gooding Jr.
9137,Renée Zellweger
13240,Mark Wahlberg
18973,Mila Kunis
52139,Seth MacFarlane
514,Jack Nicholson
9994,Helen Hunt
17141,Greg Kinnear
2157,Robin Williams
1233,Philip Seymour Hoffman
4029,Bob Gunton
23659,Will Ferrell
4495,Steve Carell
22226,Paul Rudd
19292,Adam Sandler
1920,Winona Ryder
1241,John Turturro
518627,Joel Courtney
18050,Elle Fanning
518628,Riley Griffiths
1204,Julia Roberts
3926,Albert Finney
6383,Aaron Eckhart
11661,Kate Hudson
10297,Matthew McConaughey
17696,Kathryn Hahn
21007,Jonah Hill
38673,Channing Tatum
54697,Dave Franco
287,Brad Pitt
500,Tom Cruise
205,Kirsten Dunst
206,Jim Carrey
11664,Zooey Deschanel
82666,Rhys Darby
18918,Dwayne Johnson
55638,Kevin Hart
39388,Amy Ryan
1204,Julia Roberts
4038,Susan Sarandon
228,Ed Harris
23659,Will Ferrell
13240,Mark Wahlberg
1817,Linda Cardellini
5064,Meryl Streep
5081,Emily Blunt
55466,James Corden
5292,Denzel Washington
2296,Clive Owen
1038,Jodie Foster
2461,Mel Gibson
10823,Kris Kristofferson
2518,Gregg Henry
350,Laura Linney
21043,Dylan Walsh
8874,Ernie Hudson
1892,Matt Damon
1245,Scarlett Johansson
19159,Thomas Haden Church
2963,Nicolas Cage
9827,Rose Byrne
77334,Chandler Canterbury
10297,Matthew McConaughey
520,Sarah Jessica Parker
11664,Zooey Deschanel
3489,Naomi Watts
1284159,Simon Baker
20,Elizabeth Perkins
4495,Steve Carell
1231,Julianne Moore
30614,Ryan Gosling
1532,Bill Murray
33654,Breckin Meyer
33259,Jennifer Love Hewitt
12898,Tim Allen
8944,Jamie Lee Curtis
707,Dan Aykroyd
287,Brad Pitt
21007,Jonah Hill
1233,Philip Seymour Hoffman
4483,Dustin Hoffman
14343,Rene Russo
192,Morgan Freeman
3896,Liam Neeson
1231,Julianne Moore
59233,Scoot McNairy
18918,Dwayne Johnson
1285,AnnaSophia Robb
23498,Alexander Ludwig
524,Natalie Portman
1331,Hugo Weaving
9029,Stephen Rea
18897,Jackie Chan
887,Owen Wilson
49734,Fann Wong
23659,Will Ferrell
69597,Drew Barrymore
212,David Cross
49265,Lindsay Lohan
2232,Michael Keaton
2876,Matt Dillon
3392,Michael Douglas
48,Sean Bean
328,Brittany Murphy
17604,Jeremy Renner
59620,Gemma Arterton
10696,Famke Janssen
1205,Richard Gere
2882,Diane Lane
15533,Olivier Martinez
61363,Alex Pettyfer
18082,Timothy Olyphant
20374,Teresa Palmer
1461,George Clooney
1892,Matt Damon
2954,Jeffrey Wright
18473,James Badge Dale
17697,John Krasinski
94864,Max Martini
8688,Diego Luna
38673,Channing Tatum
8691,Zoe Saldana
3,Harrison Ford
6162,Paul Bettany
12519,Virginia Madsen
190,Clint Eastwood
193,Gene Hackman
228,Ed Harris
3416,Demi Moore
110,Viggo Mortensen
10774,Anne Bancroft
3392,Michael Douglas
2228,Sean Penn
13549,Deborah Kara Unger
8329,Radha Mitchell
48,Sean Bean
8332,Laurie Holden
6384,Keanu Reeves
193,Gene Hackman
35980,Brooke Langton
21593,Jason Biggs
21595,Alyson Hannigan
57599,Seann William Scott
2231,Samuel L. Jackson
1979,Kevin Spacey
52,David Morse
30315,Richard Armitage
86468,Sarah Wayne Callies
59841,Matt Walsh
776,Eddie Murphy
777,Judge Reinhold
1210,Héctor Elizondo
16170,Zach Galligan
16171,Phoebe Cates
5589,John Glover
3087,Robert Duvall
3223,Robert Downey Jr.
21657,Vera Farmiga
1461,George Clooney
2227,Nicole Kidman
15320,Marcel Iureș
63,Milla Jovovich
7055,Sienna Guillory
18041,Oded Fehr
9137,Renée Zellweger
3291,Hugh Grant
5472,Colin Firth
5292,Denzel Washington
8170,Eva Mendes
5411,Sanaa Lathan
23880,Steven Seagal
3895,Michael Caine
6720,Joan Chen
84214,Taylor Lautner
84517,Taylor Dooley
4741,Cayden Boyd
6193,Leonardo DiCaprio
19866,Guillaume Canet
3063,Tilda Swinton
11661,Kate Hudson
38405,John Corbett
3234,Joan Cusack
112013,Rain
2038,Naomie Harris
61697,Sung Kang
1269,Kevin Costner
11164,Kelly Preston
4764,John C. Reilly
3416,Demi Moore
16475,Burt Reynolds
23346,Armand Assante
887,Owen Wilson
54693,Emma Stone
41798,George Lopez
1892,Matt Damon
18997,Bryce Dallas Howard
142365,George McLaren
18277,Sandra Bullock
21343,Ben Chaplin
30614,Ryan Gosling
16483,Sylvester Stallone
3131,Antonio Banderas
1231,Julianne Moore
16790,Gaspard Ulliel
16789,Aaran Thomas
643,Gong Li
62,Bruce Willis
1160,Michelle Pfeiffer
3026,Rob Reiner
36592,Saoirse Ronan
9824,Diane Kruger
105727,Jake Abel
8891,John Travolta
935,Connie Nielsen
2231,Samuel L. Jackson
190,Clint Eastwood
8447,Jeff Daniels
5657,Anjelica Huston
2296,Clive Owen
3489,Naomi Watts
12647,Armin Mueller-Stahl
6856,Kurt Russell
825,Stacy Keach
884,Steve Buscemi
116027,Eli Marienthal
4491,Jennifer Aniston
12835,Vin Diesel
1532,Bill Murray
5657,Anjelica Huston
112,Cate Blanchett
10297,Matthew McConaughey
1216606,Gugu Mbatha-Raw
932967,Mahershala Ali
1979,Kevin Spacey
204,Kate Winslet
350,Laura Linney
2176,Tommy Lee Jones
5726,Cedric the Entertainer
37936,Christina Milian
3896,Liam Neeson
228,Ed Harris
92404,Joel Kinnaman
3489,Naomi Watts
110,Viggo Mortensen
1925,Vincent Cassel
8167,Paul Walker
56731,Jessica Alba
1894,Scott Caan
63,Milla Jovovich
4483,Dustin Hoffman
6450,Faye Dunaway
62862,Danny McBride
17051,James Franco
524,Natalie Portman
8784,Daniel Craig
3489,Naomi Watts
3293,Rachel Weisz
8891,John Travolta
4483,Dustin Hoffman
18658,Mia Kirshner
3266,Joe Mantegna
6684,Lara Flynn Boyle
532,Joe Pantoliano
3416,Demi Moore
64,Gary Oldman
3087,Robert Duvall
3489,Naomi Watts
2228,Sean Penn
15232,Ty Burrell
116,Keira Knightley
2295,Mickey Rourke
25616,Edgar Ramírez
16560,David Caruso
9625,Linda Fiorentino
9046,Chazz Palminteri
17276,Gerard Butler
53820,Michael C. Hall
33235,Logan Lerman
71375,Alden Ehrenreich
587823,Alice Englert
16940,Jeremy Irons
2157,Robin Williams
2229,Catherine Keener
819,Edward Norton
7399,Ben Stiller
887,Owen Wilson
23659,Will Ferrell
887,Owen Wilson
192,Morgan Freeman
33,Gary Sinise
52865,Garry Shandling
516,Annette Bening
1230,John Goodman
2963,Nicolas Cage
55085,Amber Heard
886,William Fichtner
55751,Kristin Kreuk
21594,Chris Klein
2203,Neal McDonough
1336,Jet Li
976,Jason Statham
17832,Carla Gugino
57906,Andrew Dice Clay
10681,Wayne Newton
12949,Priscilla Presley
90451,Tom Sturridge
1233,Philip Seymour Hoffman
7026,Rhys Ifans
3392,Michael Douglas
1121,Benicio del Toro
16429,Jacob Vargas
3,Harrison Ford
738,Sean Connery
656,Denholm Elliott
116,Keira Knightley
9642,Jude Law
27428,Aaron Taylor-Johnson
82191,Sharlto Copley
76788,Dev Patel
985041,Ninja
5292,Denzel Washington
11701,Angelina Jolie
15758,Queen Latifah
1038,Jodie Foster
37917,Kristen Stewart
2178,Forest Whitaker
58058,Lochlyn Munro
54634,Chandra West
33355,Steve Bacic
1461,George Clooney
13240,Mark Wahlberg
9778,Ice Cube
2524,Tom Hardy
64,Gary Oldman
87722,Noomi Rapace
9777,Cuba Gooding Jr.
13922,Seth Green
2395,Whoopi Goldberg
1229,Jeff Bridges
1979,Kevin Spacey
1980,Mary McCormack
5344,Meg Ryan
6968,Hugh Jackman
23626,Liev Schreiber
13918,Elizabeth Hurley
18269,Brendan Fraser
1518,Frances O'Connor
1205,Richard Gere
66804,Gregory Hines
2882,Diane Lane
934,Russell Crowe
3894,Christian Bale
33235,Logan Lerman
3896,Liam Neeson
2178,Forest Whitaker
11825,Maggie Grace
1461,George Clooney
16866,Jennifer Lopez
10182,Ving Rhames
206,Jim Carrey
4756,Matthew Broderick
41087,Leslie Mann
52763,Aamir Khan
53372,Nandita Das
53373,Maia Sethna
6449,Warren Beatty
1158,Al Pacino
3125,Madonna
517,Pierce Brosnan
14343,Rene Russo
5724,Denis Leary
69597,Drew Barrymore
18324,Steve Zahn
28472,Adam Garcia
16483,Sylvester Stallone
16554,Richard Crenna
6197,Brian Dennehy
1190206,Donatas Banionis
1190211,Natalya Bondarchuk
8474,Jüri Järvet
15903,George Carlin
43120,Andy Dick
11863,Sarah Michelle Gellar
1204,Julia Roberts
6949,John Malkovich
47722,George Cole
1204,Julia Roberts
20212,Dermot Mulroney
6941,Cameron Diaz
1204,Julia Roberts
7904,Billy Crystal
1922,Catherine Zeta-Jones
1158,Al Pacino
2157,Robin Williams
448,Hilary Swank
2387,Patrick Stewart
2388,Jonathan Frakes
1213786,Brent Spiner
16851,Josh Brolin
6949,John Malkovich
19537,Megan Fox
5292,Denzel Washington
5344,Meg Ryan
38560,Lou Diamond Phillips
206,Jim Carrey
16307,Maura Tierney
2130,Cary Elwes
17419,Bryan Cranston
9824,Diane Kruger
5723,John Leguizamo
3359,Laurence Olivier
14061,Jacqueline Bisset
856,Ben Gazzara
1230,John Goodman
20,Elizabeth Perkins
8872,Rick Moranis
3896,Liam Neeson
11825,Maggie Grace
10696,Famke Janssen
6736,Pamela Anderson
35597,Jenny McCarthy
35799,Marny Eng
18277,Sandra Bullock
4589,Benjamin Bratt
3895,Michael Caine
18269,Brendan Fraser
27972,Josh Hutcherson
70785,Anita Briem
1813,Anne Hathaway
5823,Julie Andrews
1210,Héctor Elizondo
1204,Julia Roberts
5292,Denzel Washington
9880,Sam Shepard
4038,Susan Sarandon
2176,Tommy Lee Jones
18248,Mary-Louise Parker
514,Jack Nicholson
192,Morgan Freeman
52601,Sean Hayes
3,Harrison Ford
10427,Anne Archer
29459,Patrick Bergin
16866,Jennifer Lopez
6352,Jane Fonda
15424,Michael Vartan
6968,Hugh Jackman
131,Jake Gyllenhaal
17142,Paul Dano
5292,Denzel Washington
569,Ethan Hawke
349,Scott Glenn
12898,Tim Allen
10205,Sigourney Weaver
4566,Alan Rickman
1772,Anna Faris
9562,Marlon Wayans
35768,James DeBello
9273,Amy Adams
41088,Jason Segel
5081,Emily Blunt
10814,Wesley Snipes
10822,Stephen Dorff
10823,Kris Kristofferson
2231,Samuel L. Jackson
10689,Rob Brown
52037,Robert Ri'chard
880,Ben Affleck
2231,Samuel L. Jackson
17358,Kim Staunton
16866,Jennifer Lopez
9778,Ice Cube
10127,Jon Voight
15555,Piper Perabo
28472,Adam Garcia
1230,John Goodman
116,Keira Knightley
7059,Heike Makatsch
7056,Emma Thompson
1979,Kevin Spacey
15886,Julia Louis-Dreyfus
17265,Hayden Panettiere
85,Johnny Depp
69122,Heather Graham
65,Ian Holm
16483,Sylvester Stallone
4430,Sharon Stone
4512,James Woods
1269,Kevin Costner
25129,Don Johnson
11159,Cheech Marin
40174,Lucille Ball
4958,Henry Fonda
37446,Van Johnson
23659,Will Ferrell
3087,Robert Duvall
61114,Kate Walsh
7060,Martin Freeman
11664,Zooey Deschanel
6807,Sam Rockwell
77330,Kenan Thompson
77799,Shedrack Anderson III
31135,Jermaine Williams
63,Milla Jovovich
18041,Oded Fehr
17303,Ali Larter
69597,Drew Barrymore
19292,Adam Sandler
63234,Wendi McLendon-Covey
15758,Queen Latifah
36424,LL Cool J
16327,Timothy Hutton
5064,Meryl Streep
11064,David Strathairn
4724,Kevin Bacon
69301,Hal Scardino
69302,Litefoot
32225,Lindsay Crouse
59175,Blake Lively
60900,Taylor Kitsch
27428,Aaron Taylor-Johnson
16828,Chris Evans
326,Kim Basinger
976,Jason Statham
10730,Rowan Atkinson
6949,John Malkovich
57669,Natalie Imbruglia
1204,Julia Roberts
5064,Meryl Streep
2963,Nicolas Cage
6677,Kyle MacLachlan
12513,Francesca Annis
12514,Leonardo Cimino
38940,Evan Rachel Wood
38941,Jim Sturgess
29234,Joe Anderson
6193,Leonardo DiCaprio
204,Kate Winslet
335,Michael Shannon
62,Bruce Willis
4239,Yasiin Bey
52,David Morse
12835,Vin Diesel
1620,Michelle Yeoh
59373,Mélanie Thierry
23880,Steven Seagal
35689,Keenen Ivory Wayans
4029,Bob Gunton
2232,Michael Keaton
1533,Andie MacDowell
1166,Harris Yulin
86653,Carter Jenkins
86654,Austin Butler
58478,Kevin Nealon
514,Jack Nicholson
6383,Aaron Eckhart
15735,Helen Mirren
4756,Matthew Broderick
139,Uma Thurman
23659,Will Ferrell
1954,Billy Zane
56128,Kristy Swanson
4515,Treat Williams
1892,Matt Damon
9976,Henry Thomas
955,Penélope Cruz
4173,Anthony Hopkins
11148,Joan Allen
6280,Powers Boothe
3061,Ewan McGregor
517,Pierce Brosnan
19498,Jon Bernthal
4515,Treat Williams
10696,Famke Janssen
16293,Anthony Heald
15543,Derek Luke
8177,Michael Ealy
10964,Laz Alonso
1619,Chow Yun-fat
643,Gong Li
17380,Jay Chou
2963,Nicolas Cage
74747,Shahkrit Yamnarm
66762,Charlie Yeung
12898,Tim Allen
14343,Rene Russo
9657,Patrick Warburton
3810,Javier Bardem
50994,Unax Ugalde
4589,Benjamin Bratt
6952,Charlie Sheen
55636,Donald Sutherland
2713,Linda Hamilton
10730,Rowan Atkinson
17287,Dominic West
12214,Gillian Anderson
6952,Charlie Sheen
76669,Wayne Brady
5958,Hilary Duff
880,Ben Affleck
17419,Bryan Cranston
1903,Alan Arkin
3,Harrison Ford
2176,Tommy Lee Jones
6068,Sela Ward
17276,Gerard Butler
4491,Jennifer Aniston
114144,Gio Perez
380,Robert De Niro
287,Brad Pitt
4724,Kevin Bacon
16483,Sylvester Stallone
16554,Richard Crenna
16119,Charles Napier
3416,Demi Moore
7447,Alec Baldwin
24045,Joseph Gordon-Levitt
33923,Mel Blanc
67369,Don Brodie
13819,Walter Catlett
10823,Kris Kristofferson
4690,Christopher Walken
5049,John Hurt
3967,Kate Beckinsale
100,Scott Speedman
2220,Tony Curran
5530,James McAvoy
10980,Daniel Radcliffe
567269,Jessica Brown Findlay
738,Sean Connery
10689,Rob Brown
1164,F. Murray Abraham
18277,Sandra Bullock
110,Viggo Mortensen
17287,Dominic West
1336,Jet Li
192,Morgan Freeman
382,Bob Hoskins
6941,Cameron Diaz
18979,Christina Applegate
11155,Thomas Jane
500,Tom Cruise
10478,Jeanne Tripplehorn
193,Gene Hackman
29222,Zac Efron
58370,Amanda Crew
49918,Charlie Tahan
976,Jason Statham
11107,Ben Foster
55636,Donald Sutherland
38673,Channing Tatum
21007,Jonah Hill
60073,Brie Larson
1204,Julia Roberts
3291,Hugh Grant
18022,Gina McKee
2461,Mel Gibson
8436,Miranda Richardson
9191,Timothy Spall
7399,Ben Stiller
4491,Jennifer Aniston
1233,Philip Seymour Hoffman
776,Eddie Murphy
59153,Robin Givens
4587,Halle Berry
18277,Sandra Bullock
55536,Melissa McCarthy
76961,Demián Bichir
3635,Elizabeth Taylor
5341,Richard Burton
35321,Rex Harrison
3136,Salma Hayek
32895,Kevin James
31903,Henry Winkler
15852,Ashley Judd
192,Morgan Freeman
8767,Jim Caviezel
10400,Barbra Streisand
1229,Jeff Bridges
7570,Lauren Bacall
1205,Richard Gere
350,Laura Linney
883,Will Patton
6730,Sacha Baron Cohen
83247,Richard Bey
83248,Ron Paul
10669,Timothy Dalton
10679,Carey Lowell
2055,Robert Davi
71070,Amanda Seyfried
64,Gary Oldman
21029,Billy Burke
380,Robert De Niro
6885,Charlize Theron
12833,Edward Burns
382,Bob Hoskins
5723,John Leguizamo
2778,Dennis Hopper
2963,Nicolas Cage
18354,Bridget Moynahan
7499,Jared Leto
1336,Jet Li
1337,Tony Leung Chiu-Wai
1338,Maggie Cheung
25541,Katherine Heigl
183812,Jason O'Mara
10582,Daniel Sunjata
17051,James Franco
19274,Seth Rogen
51988,Lizzy Caplan
7517,Kate Bosworth
16962,Jang Dong-gun
118,Geoffrey Rush
37627,Dany Boon
2413,Dominique Pinon
18177,André Dussollier
325,Eminem
327,Mekhi Phifer
328,Brittany Murphy
2408,Jamel Debbouze
82302,Arié Elmaleh
1254992,Mélissa Theuriau
1810,Heath Ledger
17328,Rufus Sewell
27855,Shannyn Sossamon
18897,Jackie Chan
7400,Lee Evans
4174,Claire Forlani
62,Bruce Willis
3051,Toni Collette
11616,Olivia Williams
65731,Sam Worthington
9281,Elizabeth Banks
478,Jamie Bell
887,Owen Wilson
67773,Steve Martin
70851,Jack Black
2877,Ralph Macchio
23915,Pat Morita
56124,William Zabka
3894,Christian Bale
51329,Bradley Cooper
9273,Amy Adams
18277,Sandra Bullock
10859,Ryan Reynolds
2453,Mary Steenburgen
2176,Tommy Lee Jones
15852,Ashley Judd
21089,Bruce Greenwood
521,Michael J. Fox
1062,Christopher Lloyd
1063,Lea Thompson
1245,Scarlett Johansson
192,Morgan Freeman
64880,Choi Min-sik
118545,Dakota Johnson
1254583,Jamie Dornan
49971,Jennifer Ehle
3131,Antonio Banderas
17832,Carla Gugino
57674,Alexa PenaVega
10297,Matthew McConaughey
18277,Sandra Bullock
2231,Samuel L. Jackson
67773,Steve Martin
5149,Bonnie Hunt
15555,Piper Perabo
13240,Mark Wahlberg
60900,Taylor Kitsch
46593,Emile Hirsch
31,Tom Hanks
16935,Geena Davis
3125,Madonna
17178,Patrick Wilson
21657,Vera Farmiga
1330999,Madison Wolfe
44735,Jesse Eisenberg
37625,Andrew Garfield
12111,Justin Timberlake
880,Ben Affleck
4491,Jennifer Aniston
69597,Drew Barrymore
1772,Anna Faris
35705,Regina Hall
14886,Craig Bierko
15234,David Arquette
9206,Neve Campbell
14405,Courteney Cox
521,Michael J. Fox
1062,Christopher Lloyd
2453,Mary Steenburgen
23659,Will Ferrell
55638,Kevin Hart
88029,Alison Brie
64,Gary Oldman
1920,Winona Ryder
4173,Anthony Hopkins
5064,Meryl Streep
9273,Amy Adams
2283,Stanley Tucci
172069,Chadwick Boseman
164205,T.R. Knight
3,Harrison Ford
1892,Matt Damon
12052,Gwyneth Paltrow
9642,Jude Law
206,Jim Carrey
8447,Jeff Daniels
176497,Rachel Melvin
8167,Paul Walker
21089,Bruce Greenwood
56455,Moon Bloodgood
380,Robert De Niro
1813,Anne Hathaway
14343,Rene Russo
55638,Kevin Hart
9778,Ice Cube
81364,Olivia Munn
11856,Daniel Day-Lewis
289,Madeleine Stowe
3203,Russell Means
134,Jamie Foxx
11703,Kerry Washington
9788,Regina King
56731,Jessica Alba
6278,Devon Aoki
2296,Clive Owen
6065,Dennis Quaid
28657,Matthew Fox
2178,Forest Whitaker
22226,Paul Rudd
41088,Jason Segel
80591,Rashida Jones
12052,Gwyneth Paltrow
70851,Jack Black
1206,Jason Alexander
1269,Kevin Costner
2176,Tommy Lee Jones
64,Gary Oldman
78029,Martin Lawrence
9781,Nia Long
6108,Emily Procter
287,Brad Pitt
1204,Julia Roberts
4691,James Gandolfini
29222,Zac Efron
41087,Leslie Mann
14408,Matthew Perry
6941,Cameron Diaz
41087,Leslie Mann
974317,Kate Upton
94421,Bobby Campo
94423,Shantel VanSanten
84076,Nick Zano
31,Tom Hanks
40900,Mark Rylance
39388,Amy Ryan
887,Owen Wilson
193,Gene Hackman
16856,Gabriel Macht
21007,Jonah Hill
59919,Russell Brand
9827,Rose Byrne
1205,Richard Gere
16866,Jennifer Lopez
4038,Susan Sarandon
20814,Gregory Smith
205,Kirsten Dunst
5724,Denis Leary
64856,Michael Jai White
8349,Martin Sheen
5723,John Leguizamo
8767,Jim Caviezel
529,Guy Pearce
194,Richard Harris
10297,Matthew McConaughey
3141,Marisa Tomei
11864,Ryan Phillippe
3896,Liam Neeson
9824,Diane Kruger
31717,January Jones
6968,Hugh Jackman
3894,Christian Bale
3895,Michael Caine
23532,Jason Bateman
58224,Jason Sudeikis
95101,Charlie Day
18269,Brendan Fraser
52997,Rob Corddry
17835,Ricky Gervais
17678,Rudy Youngblood
17688,Raoul Max Trujillo
17689,Gerardo Taracena
10669,Timothy Dalton
10670,Maryam d'Abo
1924,Jeroen Krabbé
17052,Topher Grace
8602,Alice Braga
2975,Laurence Fishburne
4135,Robert Redford
26513,Debra Winger
589,Daryl Hannah
85,Johnny Depp
1241,John Turturro
16327,Timothy Hutton
6384,Keanu Reeves
18277,Sandra Bullock
21041,Shohreh Aghdashloo
11661,Kate Hudson
4800,Gena Rowlands
133,Peter Sarsgaard
9278,Jennifer Garner
33192,Joel Edgerton
17402,Ron Livingston
18352,Patrick Dempsey
11705,Michelle Monaghan
9013,Kevin McKidd
4690,Christopher Walken
85924,Vincent Piazza
526727,Freya Tingley
1892,Matt Damon
518,Danny DeVito
10127,Jon Voight
4587,Halle Berry
3223,Robert Downey Jr.
17764,Charles S. Dutton
192,Morgan Freeman
15788,Nigel Hawthorne
4173,Anthony Hopkins
738,Sean Connery
11478,Lorraine Bracco
55836,José Wilker
56389,Steven Pasquale
25869,Reiko Aylesworth
40543,John Ortiz
11510,Macaulay Culkin
14101,John Larroquette
52995,Edward Herrmann
1205,Richard Gere
1920,Winona Ryder
57829,Anthony LaPaglia
69597,Drew Barrymore
3291,Hugh Grant
53368,Scott Porter
19274,Seth Rogen
11108,Simon Pegg
11109,Nick Frost
19274,Seth Rogen
10400,Barbra Streisand
63312,Yvonne Strahovski
15234,David Arquette
9206,Neve Campbell
14405,Courteney Cox
2963,Nicolas Cage
73421,Joaquin Phoenix
4691,James Gandolfini
5576,Val Kilmer
5344,Meg Ryan
6677,Kyle MacLachlan
6941,Cameron Diaz
41088,Jason Segel
52997,Rob Corddry
5344,Meg Ryan
3092,Diane Keaton
14406,Lisa Kudrow
131820,Emma Bell
37059,Nicholas D'Agosto
1223185,Miles Fisher
3291,Hugh Grant
3085,James Caan
10478,Jeanne Tripplehorn
1979,Kevin Spacey
9994,Helen Hunt
9640,Haley Joel Osment
69597,Drew Barrymore
11669,Jimmy Fallon
74151,Jason Spevack
887,Owen Wilson
41087,Leslie Mann
15760,Josh Peck
52139,Seth MacFarlane
6885,Charlize Theron
3896,Liam Neeson
7447,Alec Baldwin
11389,John Lone
14698,Penelope Ann Miller
929136,Thomas Horn
31,Tom Hanks
18277,Sandra Bullock
53714,Rachel McAdams
3,Harrison Ford
17178,Patrick Wilson
62644,50 Cent
52847,Joy Bryant
31164,Adewale Akinnuoye-Agbaje
10814,Wesley Snipes
55636,Donald Sutherland
7868,Maury Chaykin
6165,Anthony Rapp
17736,Adam Pascal
5916,Rosario Dawson
326,Kim Basinger
32799,Angela Bettis
65362,Holliston Coleman
67773,Steve Martin
18892,Goldie Hawn
8930,John Cleese
3084,Marlon Brando
5576,Val Kilmer
11207,David Thewlis
50,Catherine Deneuve
8211,Mena Suvari
9029,Stephen Rea
524,Natalie Portman
1245,Scarlett Johansson
8783,Eric Bana
6384,Keanu Reeves
6885,Charlize Theron
11355,Jason Isaacs
448,Hilary Swank
18616,David Morrissey
17605,Idris Elba
1037,Harvey Keitel
380,Robert De Niro
2555,David Proval
518,Danny DeVito
13240,Mark Wahlberg
66804,Gregory Hines
8691,Zoe Saldana
7248,Cliff Curtis
68287,Callum Blue
7523,Jessalyn Gilsig
2130,Cary Elwes
64,Gary Oldman
380,Robert De Niro
17051,James Franco
3910,Frances McDormand
5576,Val Kilmer
23931,Mira Sorvino
11084,Kelly McGillis
26291,Martin Henderson
9778,Ice Cube
34844,Monet Mazur
1158,Al Pacino
3036,John Cusack
2233,Bridget Fonda
19189,Elizabeth Berkley
6677,Kyle MacLachlan
11150,Gina Gershon
205,Kirsten Dunst
17881,Jason Schwartzman
